binary_sha256,command,git_dirty,git_revision,invocation,layer,max_abs,mode,model_sha256,parity_pass,q8_model_sha256,records,rmse,site,threads,tolerance_failures,top1_changes,top1_rows,trace_sha256,values,variant
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.204556465149,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0221607223043,model.layers.29.self_attn.q_proj.weight,1,,1,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,1.04904174805e-05,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,5.74659994416e-07,model.layers.29.self_attn.k_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.0380823612213,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.00736392670469,model.layers.29.self_attn.k_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.11499106884,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0177763265041,model.layers.29.self_attn.k_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.105087399483,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0191522070601,model.layers.29.self_attn.k_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,3.33786010742e-06,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,4.67897770115e-07,model.layers.29.self_attn.v_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.063462972641,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0171013523095,model.layers.29.self_attn.v_proj.weight,1,,2,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.162389278412,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0380550673954,model.layers.29.self_attn.v_proj.weight,1,,3,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.198202162981,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0416458257407,model.layers.29.self_attn.v_proj.weight,1,,4,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,10944,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,1.90734863281e-05,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,1.00732695479e-06,model.layers.29.self_attn.o_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.179786682129,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0177048297718,model.layers.29.self_attn.o_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.424217224121,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0269614129023,model.layers.29.self_attn.o_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.423725128174,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0323110613111,model.layers.29.self_attn.o_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,1.90734863281e-05,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,6.53748422651e-07,model.layers.29.mlp.gate_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.110455513,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0108312923873,model.layers.29.mlp.gate_proj.weight,1,,3,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.242972373962,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0279335367071,model.layers.29.mlp.gate_proj.weight,1,,1,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.286977946758,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0299818490002,model.layers.29.mlp.gate_proj.weight,1,,2,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,1.52587890625e-05,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,5.69126535663e-07,model.layers.29.mlp.up_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.105381011963,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.013479181326,model.layers.29.mlp.up_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.399184286594,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0344070428089,model.layers.29.mlp.up_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.44420093298,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0369591693424,model.layers.29.mlp.up_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,87552,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,0.000259399414062,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,7.08920150647e-06,model.layers.29.mlp.down_proj.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,3.76098632812,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.166399909287,model.layers.29.mlp.down_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,10.2553710938,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.355314771596,model.layers.29.mlp.down_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",29,6.45349121094,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.386032767327,model.layers.29.mlp.down_proj.weight,1,,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,32832,w8a8
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",-1,4.57763671875e-05,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,True,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,4.73345713347e-06,model.embed_tokens.weight,1,0,0,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,2801664,fp32_capture
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",-1,0.463157653809,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0564709888163,model.embed_tokens.weight,1,,1,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,2801664,weight_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",-1,0.573587417603,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0800924949886,model.embed_tokens.weight,1,,1,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,2801664,activation_only
f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,replay,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""linear"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-f32.bin"",""--q8-model"",""/home/rmj/FPGA_LLM/llama2.c/models/smollm2-q8.bin""]",-1,0.855597496033,linear,2d2367f33b1e87706b959fa8ec1de4b3d04572c5d5bad9b0fd6ecbd905fc7849,,b9ab3f3690b6648fe3ba2c1b75e1cb9af93b54d6f4ce9ad93867d20c2e61873d,57,0.0979751484298,model.embed_tokens.weight,1,,1,57,d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,2801664,w8a8
